method,value
Tweedie,0.0278823985869663
Tweedie,0.0276824441972345
Tweedie,0.0361119444874574
Tweedie,0.0197734496184129
Tweedie,0.0374260381961513
Tweedie,0.0886861497690852
Tweedie,0.0838194383882052
Tweedie,0.0927874988825241
Tweedie,0.0854157448162897
Tweedie,0.0881471407379694
Tweedie,0.0273125301075843
Tweedie,0.0315131833627252
Tweedie,0.0259622110362999
Tweedie,0.0303967484415037
Tweedie,0.0222523744911804
Tweedie,0.0776210305172431
Tweedie,0.0747796024200518
Tweedie,0.0976972035135901
Tweedie,0.0818737137102071
Tweedie,0.0880234128770823
Tweedie,0.0309803066149861
Tweedie,0.0387775221820572
Tweedie,0.0334248277135638
Tweedie,0.0288747931605074
Tweedie,0.0314230068194852
Tweedie,0.0682523605711111
Tweedie,0.0562183465856673
Tweedie,0.0621268064281133
Tweedie,0.0508137949606988
Tweedie,0.0541263086007446
Tweedie,0.0453674371309007
Tweedie,0.0476220591955476
Tweedie,0.0222167042976291
Tweedie,0.0219883040935672
Tweedie,0.039881081583925
Tweedie,0.0277161862527716
Tweedie,0.0445207219266101
Tweedie,0.0407110619876577
Tweedie,0.0272866490324377
Tweedie,0.057663925549991
Tweedie,0.1908808258874667
Tweedie,0.1936470818503505
Tweedie,0.2163923575310904
Tweedie,0.2004705739176293
Tweedie,0.1906959487275924
Tweedie,0.2133953394328464
Tweedie,0.1896696696696696
Tweedie,0.2129401156166336
Tweedie,0.1992617375435492
Tweedie,0.2187349106711733
Tweedie,0.2119879518072289
Tweedie,0.2311473369835739
Tweedie,0.2235099895556079
Tweedie,0.2531859070464768
Tweedie,0.2111232518338366
Ridge,0.0573924126555704
Ridge,0.0464981060562396
Ridge,0.053808139459873
Ridge,0.053814935064935
Ridge,0.0504371970855379
Ridge,0.0103342666383596
Ridge,0.003306931246427
Ridge,0.0040817877774399
Ridge,0.0031235477407608
Ridge,0.0109572582196098
Ridge,0.0547686902118826
Ridge,0.0546220316685123
Ridge,0.0581251573469472
Ridge,0.0498774558404784
Ridge,0.0556255634179224
Ridge,0.0228121126862331
Ridge,0.023424905832488
Ridge,0.0216089323759173
Ridge,0.0176816713331897
Ridge,0.0174502614713167
Ridge,0.0594548804158305
Ridge,0.049754247313795
Ridge,0.0492337172544824
Ridge,0.0547414886238291
Ridge,0.0478007662835249
Ridge,0.0538200640545653
Ridge,0.0578234090102623
Ridge,0.0635026722319632
Ridge,0.0530801157324029
Ridge,0.0575908359766089
Ridge,0.1597471653218301
Ridge,0.1545232351447435
Ridge,0.1589095670806714
Ridge,0.159951370341652
Ridge,0.1610158547958964
Ridge,0.130516220717559
Ridge,0.1444584984681114
Ridge,0.1287946460021134
Ridge,0.1358030967718247
Ridge,0.1388285109386026
Ridge,0.0232137036902908
Ridge,0.0229420757601495
Ridge,0.022634441097896
Ridge,0.0168322971417587
Ridge,0.0298701521075311
Ridge,0.0865249745308508
Ridge,0.0749585068011757
Ridge,0.0804354639807397
Ridge,0.0856177305614067
Ridge,0.0759577552288258
Ridge,0.0008210913374864
Ridge,0.0025464152928377
Ridge,0.0094298713407422
Ridge,0.0062637362637362
Ridge,0.0094830001547845
Ridge,0.0850579709592251
Ridge,0.0898965771254287
Ridge,0.0958752104484466
Ridge,0.0957377582560599
Ridge,0.1040863118742516
Ridge,0.0227468442166726
Ridge,0.028988485785777
Ridge,0.0154416839199448
Ridge,0.0182620006322258
Ridge,0.0131026836630223
Ridge,0.0379316514582215
Ridge,0.0449056722129
Ridge,0.0604877593554608
Ridge,0.0556919264070971
