method,value
RandomForest,0.6752999520599173
RandomForest,0.7228996929676107
RandomForest,0.7137279718129539
RandomForest,0.7434640326354459
RandomForest,0.7226109487160847
RandomForest,0.7105337192754594
RandomForest,0.8512424899345152
RandomForest,0.8806729048080411
RandomForest,0.834592443288967
RandomForest,0.8263542079684982
RandomForest,0.8153976185524634
RandomForest,0.7163437148112456
RandomForest,0.7159513143371352
RandomForest,0.7164486827968227
RandomForest,0.7161747691196032
RandomForest,0.7160751884184215
RandomForest,0.7448943694844291
RandomForest,0.7447984766642578
RandomForest,0.7455176426545029
RandomForest,0.7444743857054292
RandomForest,0.7449408163937182
RandomForest,0.7051150878340883
RandomForest,0.7091693710635191
RandomForest,0.7041663564461548
RandomForest,0.7047780825959158
RandomForest,0.7045729268098924
RandomForest,0.9592190617897968
RandomForest,0.959893559661796
RandomForest,0.959922542758352
RandomForest,0.9599659413073892
RandomForest,0.9600033472722046
RandomForest,0.7598287969268093
RandomForest,0.7593436612037202
RandomForest,0.759239139833984
RandomForest,0.7589834198741106
RandomForest,0.7589188590509743
RandomForest,0.7320347072039732
RandomForest,0.7311699728995911
RandomForest,0.7505269756736277
RandomForest,0.7316384155046479
RandomForest,0.7320575929261822
RandomForest,0.6703368265561631
RandomForest,0.6704159005813937
RandomForest,0.6698549376282351
RandomForest,0.6709627403292779
RandomForest,0.6701489695072295
RandomForest,0.7011668783740157
RandomForest,0.7016621072998773
RandomForest,0.7010085818628347
RandomForest,0.7258906477833627
RandomForest,0.7001702289667381
RandomForest,0.6813937593366102
RandomForest,0.779824285737356
RandomForest,0.67985469009416
RandomForest,0.6814429235380782
RandomForest,0.680440738498999
RandomForest,0.6654283677245679
RandomForest,0.6823479400938786
RandomForest,0.7096057714567091
RandomForest,0.6931921583477586
RandomForest,0.6857749134662209
RandomForest,0.6502341105336329
RandomForest,0.6657050231672925
RandomForest,0.691200716440014
RandomForest,0.6873355975492021
RandomForest,0.6911611178877107
RandomForest,0.7597075543950399
RandomForest,0.7238574404004773
RandomForest,0.7109628848127258
